,titles,category
2046, 명품 싹쓸이  하던   돌변하자 세계  위     도  휘청 ,World
2047,대만  동부 전략지역에 미사일기지 신설  우회 공격대비,World
2048,바이든  이스라엘에 추가 군사지원  상황별 비상계획 수립,World
2049,파손된 핀란드 에스토니아 해저 가스관  노르드스트림 이어  사보타주  무게,World
2050, 중국 연간 신생아 수 당분간  천만명 선 유지될 듯 ,World
2051,이스라엘  이집트 가자지구 유일 통행로에 재차 공습,World
2052,가자지구 지상전 임박한듯 고속도로에 탱크 헬기 집결 이 팔 전쟁 ,World
2053,돈줄 막히는 기업들 이 팔 전쟁  첨단기술 산업까지 위협  이 팔 전쟁 ,World
2054,묶이면 전세계 경제  초토화    중동 최악의 시나리오   녹취록 ,World
2055,이스라엘  금기  백린탄 쐈나  불바다 영상  확산  이 팔 전쟁 ,World
2056,   세  최고령 스카이다이버  할머니  등극  일 만에 영면,World
2057,우크라전 잊혀진 전쟁 될라 젤렌스키  연일 러시아 때리기,World
2058,커지는 미중     격차  금세기에 미국 따라잡을 수 없을 것 ,World
2059,국제유가   이 팔 전쟁 에 전날 급등 후 소폭 하락 브렌트유      달러,World
2060,임박한 이스라엘 지상군 투입   가자 점령  아닌  하마스 무력화  목표,World
2061, 불바다 영상  확산 이스라엘  가자지구에 백린탄 쐈나,World
2062, 무소속 출마  케네디   대선 변수로    시간 만에    억 모금 ,World
2063, 속보  이스라엘의 가자지구 지상전 임박 탱크 헬기 집결,World
2064,영국으로 번진  빈대주의보  런던 지하철 맨체스터 버스에 등장,World
2065, 이스라엘  백린탄 사용  주장  불바다 영상  확산,World
2066, 영영 하늘로 돌아갔다       세 할머니   최고령 스카이다이버  등극  일 만에 영면,World
2067, 너무 늦은 나이란 없다       세 할머니  기네스 기록 세우고 영면  지금이뉴스 ,World
2068, 이 팔 전쟁  우크라전 잊혀진 전쟁 될라 젤렌스키  연일 러시아 때리기,World
2069,젤렌스키  곧 우크라 곡물 루마니아 몰도바 통해 수출 ,World
2070,유럽 또 난방비 비상 타마르 가스전 폐쇄 여파  이 팔 전쟁 ,World
2071, 여야  하원의장 후보 선출 논의 매카시  당 선택 받는 자에 투표 ,World
2072,러  우크라 에너지 시설 공격 지난해보다  주 빨리 시작,World
2073,호주 전 총리  대만 찾아   견제   자유 추구하는 대만 지지 ,World
2074,  최신형 무기  이스라엘 도착  하마스 레바논에 대응,World
2075, 속보      여명 사상자 난 아프간 북서부에 또 규모     강진,World
2076,이스라엘  당근과 채찍  정책에서  하마스 전면 제거 로 전환,World
2077,대만  중국  이 팔 전쟁 틈타  제 전선  만들려하지 말라 ,World
2078,이 신발 신었더니  신기록 달성   기술 도핑 테스트 필요한 거 아냐  ,World
2079, 뉴스라이브  이스라엘 하마스 무력충돌 격화   미국 이란 참전할까 ,World
2080,젤렌스키  러  우크라에 대한 지지 약화 위해 중동 분쟁 일으키려 해 ,World
2081, 불바다 영상  확산 이스라엘  가자지구에 백린탄 쐈나,World
2082,   맛집 비결    년 안 닦은 항아리   씨간장도 울고 갈  노포 봤더니,World
2083,미 장기 국채 금리 상승에 힘 실리는 기준금리 동결 가능성,World
2084,바이든    독립에 목숨 바친 폴란드 장군 소환한 까닭은 ,World
2085, 중동특사  이 팔 분쟁 근본적 해결법은  두 국가 해법  ,World
2086,이스라엘  레바논 국경 지역서도 교전     전면봉쇄 반대 ,World
2087,중국서 진주가격 폭등 후쿠시마 핵오염수 방류 때문 ,World
2088,  정부  이 팔 각각 수장과 전화 협의 조율 균형 외교 모색 ,World
2089,아프가니스탄 북서부에 또 규모     강진,World
2090,사우디  팔레스타인 편에 섰다  전선 확대,World
2091,  집중 육성 신에너지차 등록 대수 올해  천만대 돌파 전망,World
2092,      치솟던   국채금리   월 이후 최대폭 하락  이유는 ,World
2093,시상식 도우미는 왜 항상 여자일까,World
2094, 걔 마이크 주지 마    연예기획사 자니즈가 성착취 보도 막은  치밀한  방법,World
2095,레바논 시리아서도 이스라엘 공격      중동 확전  대비 비상계획 수립,World
2096,이스라엘 전선 확대되나 친이란 세력 움직임에    개입 마라  경고,World
2097,이스라엘  지상전 준비 박차 예비군  만명 추가 소집,World
2098,엔화  중동 지정학 리스크에  달러    엔대 중반 반등 출발,World
2099,푸틴도 기시다도 움직이는데  시진핑  이 팔 전쟁  중재에 나설까 ,World
2100,하마스 침공 성공  우연 아니었다 역대 전투  열공  전략집단 진화,World
2101,      상공 낙하  일 뒤  하늘로 올라간     살 스카이다이버,World
2102,   맛집 비결    년 안 닦은 항아리   씨간장도 울고 갈  노포 봤더니,World
2103,이 팔 충돌 지속에  민주당서도  한국발 이란 자금 재동결하라 ,World
2104, 북한  이스라엘 전쟁 이용 기회주의적 도발가능성  바이든 안보공약 시험대 ,World
2105,  국방부  항공모함 제럴드 포드 호 동지중해 도착 ,World
2106,이스라엘  레바논  로켓   발 중  발 요격 ,World
2107,아르헨티나 또 국가부도  페소화 폭락  달러당  천 페소 돌파,World
2108,대만 국경일에 차이잉원  중국에  평화는 유일한 선택지   대만은 지금 ,World
2109,세계 각국 군용기 국적기 투입해 이스라엘 자국민 대피,World
2110,이스라엘  시리아에서도 포탄 날아왔다 원점 대응 포격 ,World
2111,일본인   명 중  명 이상  중국에 좋지 않은 인상 있다 ,World
2112,  핵항모  이스라엘에  척 더 온다    인질 구조 특수부대도 파견,World
2113,   년 안 씻은 항아리가 맛의 비법   유명식당 논란,World
2114, 이 팔 전쟁  세계 각국  군용기 국적기 투입해 자국민 대피,World
2115,하마스 전쟁자금 어디서  암호화폐로 수백만달러 모금,World
2116,국제유가  중동 긴장 고조에도 하락              ,World
2117,율동 한 번에   년치 월급 벌었다  교사 화제에  청년들  라방할래 ,World
2118,세상에 딱    장     억원에 팔릴 거라는 이 우표  뭐길래,World
2119, 공습 경보 울려 대피중 다시 연락합시다   이스라엘 현장통신 ,World
2120,멀어지는 중국의   추월  금세기 중엔 어려워 ,World
2121,러시아의 교묘한 이간질   우크라전서 노획한 서방무기 하마스에 제공 ,World
2122,미    세 할머니   최고령 스카이다이버  등극  일 만에 영면,World
2123,시리아서 첫 포격 이스라엘  대응 포격  이 팔 전쟁 ,World
2124,미 케네디 변수 부상  무소속 출마  시간 만에    억 모금  돌풍 ,World
2125,  시카고서 하룻밤 사이 철새     마리 떼죽음  왜 ,World
2126, 하마스 완전한 악  바이든 군사 지원 준비 사망자     명 넘어 종합 ,World
2127,이스라엘  시리아서 포탄 날아와 대응 포격 ,World
2128, 하원  임시 의장이 이스라엘 지원안 의결하나 이 팔전쟁 ,World
2129, 북   중  기회주의적 도발 가능성 바이든 안보 공약 시험대 ,World
2130, 지원 무기 실은 첫 미국 비행기 이스라엘 군부대 도착,World
2131,이스라엘  시리아 포격에 맞대응 커지는 확전 우려,World
2132, 케네디 변수 부상  무소속 출마  시간만    억원 모금  돌풍 ,World
2133,바이든  완전한 악 하마스     만행 떠올라     이스라엘에 무기 추가 투입,World
2134,하룻밤 사이 철새  천 마리 집단 폐사  그 이유는 ,World
2135,북한   연합훈련 중단 유엔사 해체  주장 한국과 유엔 회의서 충돌,World
2136,바이든  밴드 불러 바비큐 파티 구설    중동 확전 대비해 비상계획 ,World
2137,스페인  자국민 송환에 군용기 파견  도 특별 항공편 이 팔 전쟁 ,World
2138,바이든  필요시 이스라엘에 추가 군사자산 투입 준비돼 있다  종합 ,World
2139,정상화 압박 크지만       공화 하원의장 후보 선정 난항,World
2140, 미스 포르투갈  사상 첫 트랜스젠더 우승자 나왔다  내달  미스 유니버스  출전,World
2141, 무소속 돌풍   케네디  시간만    억 모금  바이든 트럼프 대선판 요동치나,World
2142,빈 살만  팔레스타인 지지  이스라엘과 국교 논의 중단 전망,World
2143, 미군  하마스에 잡힌 인질 구출 위해 이스라엘에 전문가 파견 ,World
2144,보렐    외교위원장   이스라엘 보복 국제법에 위배  이 팔 전쟁 ,World
2145,바이든  하마스의 공격은  학살 행위      자산 추가투입 준비됐다 ,World
2146,이스라엘 지상전 준비   양측 사망자     명 넘겨,World
2147, 최고령 스카이다이버       세 할머니  세계 신기록  일 만에 영면,World
2148,     하마스 암호화폐로 전비 수천억원 조달 ,World
2149,바이든  하마스 공격은  악    이스라엘에 군사 지원 준비 ,World
2150,에르도안 푸틴  이 팔 전쟁 현황에 관해 전화 회담,World
2151,   하마스의 이스라엘 공격에도  균형외교    미국과는 다른 길  왜 ,World
2152,전세계 곳곳서 전쟁 하마스 공격  새 국제질서 신호 딥포커스 ,World
2153, 깊은 맛 위해  소스 항아리   년간 안 씻은   유명 식당,World
2154,두 개의 전쟁  세계경제 둘로 쪼갠다 뒷북 글로벌 ,World
2155, 하원 임시의장  행동해야 한다면  이스라엘 지원안 의결하나,World
2156, 영상  압도적 군사력 이스라엘  하마스 소탕 가로막는 장애물  가지,World
2157,미국산 탄약 이스라엘에 도착  슈퍼 핵 항모 도 동지중해에,World
2158,   중동 확전  대비 비상계획 수립 돌입  동맹 파트너국들과 협의 중   이 팔 전쟁 ,World
2159,이 팔전쟁 덕분에 안도   한   증시 국채 금리  뚝  연준  금리 동결     증시에 호재될까   투자    ,World
2160,중동 전쟁 확전되나  시리아 레바논도 이스라엘 겨냥 포격,World
2161,바이든  속 뒤집힌다  하마스 규탄 이스라엘    탄약 첫 도착 ,World
2162, 국무    일 이스라엘 방문  추가 지원 논의 예정  이 팔 전쟁 ,World
2163,중국 비구이위안  채무 못 갚아  디폴트 현실화되나 ,World
2164, 속보  이스라엘 내 한국 국민 중    명 인천국제공항 도착,World
2165,예루살렘 교민들  어제도 공습사이렌 두번 외출 못하고 뉴스만 ,World
2166,미증시 이틀 연속 랠리  중동전쟁 미증시에는 오히려 호재 ,World
2167,이 신발 신으면 신기록  신발 도핑  ,World
2168,국가원수급 경호  황금박쥐상이 뭐길래,World
2169,      등 전세계 동시대응 가능 중동 확전 대비해 비상계획 ,World
2170,   세   할머니  최고령 스카이다이버  등극  일만에 영면  열정적이었던 분 ,World
2171,뉴욕증시  지정학적 리스크 속 국채금리 하락에 상승 다우      ,World
2172,잠시 후 이스라엘서    명 태운 항공기 인천 도착,World
2173,폭락하는 아르헨티나 통화 암시장서 달러당  천 페소 돌파,World
2174,핀란드 에스토니아 잇는 가스관 통신케이블 파손  외부 활동 때문 ,World
2175,젤렌스키  이 팔 사태로 우크라에 대한 관심 분산 러에 이득 ,World
2176,뉴욕증시  이 팔 전쟁 여파에도 국채금리 하락에 상승 마감,World
2177, 이스라엘 추가 지원  약속한      개 전선 에 발 담그나 ,World
2178,이번엔 레바논 국경서 포격전     가자 전면봉쇄 반대 ,World
2179,이스라엘 하마스 전쟁   세계 대전  우려 나오는 이유는 ,World
2180, 이스라엘 대응 의무 있다  바이든  하마스 섬멸에 힘실어 확전 초읽기 이 팔 전쟁 ,World
2181,바이든  속 뒤집힌다  하마스 규탄 이스라엘    탄약 첫 도착 ,World
2182,미국  인질 구출 위해 전문가 파견 검토 ,World
2183,   중동 확전 대비해 비상계획    등 전세계 동시대응 가능 ,World
2184,핀란드 에스토니아 해저가스관 파손   고의훼손  됐다 ,World
2185,하마스보다 강력한 헤즈볼라 결국 개입하나 레바논 접경서 교전 확대,World
2186,   장사정 미사일도 조기 배치 검토,World
2187,중동 외교 실패 유가 급등 지지율 바닥   재선 도전  바이든  카터 전철 밟나,World
2188,   세계 최초 아스팔트 수소 연계 프로젝트 추가지원 미개척  원전수소 분야 개척,World
2189,전해조 기술 풍부한 풍력자원  그린수소의 꿈  준비하는  ,World
2190, 영국 수소 전략 르포    천연가스 대신할   수소에너지의  대 강점,World
2191,헝다에 이어 비구이위안도 디폴트 위기   부동산 수난시대  뒷북 글로벌 ,World
2192, 최고령 스카이다이버      세 할머니  기록 일주일 만에 사망,World
2193,  국무장관  이번주 이스라엘 간다,World
2194,케네디   대선 무소속 출마 선언  바이든 트럼프 구도에 변수 ,World
2195, 국무    일 이스라엘 방문     현시점에서 군사작전 계획 없어   이 팔 전쟁 ,World
2196,우여곡절 끝 개최     금  마이클 잭슨 첫 내한공연 뉴스속오늘 ,World
2197,중동전쟁으로 금리인상 중단 기대  미증시 일제 상승 상보 ,World
2198, 에콰도르 대선       최연소    첫 여성  임기는  년여 불과,World
2199,미국    세 할머니   최고령 스카이다이버  등극  일 만에 영면,World
2200,레바논서 이스라엘로 로켓   발 발사 이스라엘  대응 요격 ,World
2201,테슬라       루시드       리비안       전기차 일제 랠리 종합 ,World
2202,미국  인질 구출 위해 전문가 파견 검토 ,World
2203,   중동 확전 대비해 비상계획    등 전세계 동시대응 가능 ,World
2204, 진화 거듭하는 일본 고향납세  연간 모금액   조원 시대 눈앞 유연한 발상으로 판 키웠다,World
2205, 앞서가는 한국과 함께할 것  첫    국가정상회의 이끄는  고문,World
2206, 이스라엘도  팔레스타인도 모두 친구  중재자 자처하는 중국,World
2207, 뉴욕유가  지정학적 불안 속 소폭 하락,World
2208,바이든  하마스 공격으로 미국인   명 사망  순수 악     만행 떠올라  ,World
2209,핀란드 에스토니아 해저가스관 파손  고의 훼손  가능성 무게 종합 ,World
2210,바이든  이스라엘 전적 지지 군사자산 추가 투입 준비 ,World
2211,존   케네디 조카  무소속으로 대선 출마 ,World
2212, 전웅빈 특파원의 여기는 워싱턴  몰려드는 불법 이민자들  코너에 몰리는 바이든,World
2213,비구이위안  디폴트 언급   모든 역외채무 못 갚아 ,World
2214,    이스라엘 국제법 지켜야  가자지구 봉쇄 반대,World
2215,  외무장관  오만 긴급회의  팔  재정 지원 중단    결정 번복 이 팔 전쟁 ,World
2216,한국 해군 순항전단  볼티모어 입항  당신의 헌신을 잊지 않을 것  환영식,World
2217, 말로  안좋은 노벨평화상 징크스  이 팔 평화협정   년만에 파국,World
2218, 중공군에 포위됐다 생존  다신 한국 안 온다 했었죠 ,World
2219,물밀 듯 밀려오는 이민자에   진보 도시  뉴욕 시카고도 분열,World
2220,젤렌스키  이 팔 전쟁으로 우크라에 대한 관심 분산될 위험 있어 ,World
2221,이스라엘  레바논  로켓   발 중  발 요격 시리아  다수 포탄 발사  종합 보  이 팔 전쟁 ,World
2222,성장률 내리고 물가 올리고  전 세계에  스태그  경고등,World
2223,이스라엘군 가자지구 진입 임박 헤즈볼라 이란 개입하나,World
2224,지상군 파병엔 선 긋는   중동  확전 차단 안간힘,World
2225,나토 빅   이스라엘 지지  밝혔지만    무기지원    는 관망,World
2226,     내년 세계성장률         성장률도          하향,World
2227, 의원들  시진핑 만나  불공정한 경쟁이 문제  직격탄,World
2228, 재선 도전  바이든   중동 우크라 중국   대 외교정책 모두 시험대,World
2229,   명 귀국길  가자지구에도 교민 가족 ,World
2230, 생성형    기술  높은 비용 등으로 내년  찬바람  맞을 것 ,World
2231,레바논 남부서 이스라엘에 로켓   발 발사  발 요격,World
2232,과테말라 정권교체  험난  당선인 지지자  검찰수사에 항의시위,World
2233,핀란드  에스토니아 연결 해저가스관   외부 활동 으로 손상 ,World
2234,   모든 당사자 자제 촉구  하마스 때리는  와 온도차 왜 ,World
2235,일본인      중국에 대한 인식 안 좋다  응답,World
2236,독 프  원전 보조금 둘러싼 이견 해소 주력 ,World
2237,레바논서 이스라엘에 로켓   발 발사 이스라엘   발 요격 ,World
2238, 이 팔 전쟁        기회주의적 도발가능성 바이든 안보공약 시험대 ,World
2239,적 거점 공격  토마호크  이어   자국산 장사정 미사일도 조기배치 검토,World
2240,케네디  무소속 출마  제 후보 현실화    대선판도 변수로,World
2241, 의원단과  마주 앉은  시진핑  양국 관계 망칠 이유 없다 ,World
2242,아르헨 대선  위 후보  페소는 쓰레기   외환시장 패닉,World
2243,매카시  당이 원하면 복귀    하원의장 재출마 가능성,World
2244,아프간 강진  대책 없는  탈레반 주민들  맨손  구조,World
2245,트럼프  연일 바이든 공세  테러리스트 수만 명 입국 허용 ,World
2246,뉴욕증시 상승 출발 이 팔 전쟁에도 국채금리 하락에 안도 랠리,World
2247, 백악관   하마스 배후설  이란 자금 재동결 요구에  언제든 가능  종합 ,World
2248,이란에 연일 경고하는    자금 다시 동결할 수 있어 ,World
2249,핀란드 에스토니아 해저가스관 파손  외부활동 결과물 가능성 ,World
2250, 올댓차이나   디폴트  자자오예  청산시 채권 회수율    미만 경고,World
2251,독일  극우 성향  정당의 약진 배경엔  반난민  정서,World
2252, 율동 으로   년치 월급 번 이 미모의 여성처럼    억명 중국인  라방  뛴다,World
2253,중국 비구이위안  채무 못갚아  디폴트 현실화되나 ,World
2254,이스라엘군  가자지구  공습 하마스 고위직  명 사망,World
2255,엎친 데 덮친    미국에 이어 캐나다에서도 노동자 파업,World
2256,서방  개국  하마스 테러 규탄  유럽연합  지원 중단,World
2257, 살 아이부터 노인 인질까지        쏟아진 하마스 납치 영상,World
2258,러  이 팔 화해 중재 모색  전쟁 부추긴다  젤렌스키 주장 일축 이 팔 전쟁 ,World
2259,미국   하마스 배후설  이란 자금 재동결  언제든 가능 ,World
2260,숄츠 마크롱  원전 보조금 둘러싼 이견 해소 주력 ,World
2261,면세점     창립자 찰스 피니    조원대 자산 기부하고 타계,World
2262, 중국에 대한 인상 안 좋다  일본인    가 답했다,World
2263,일본인      중국 싫어   중국인     일본 싫어 ,World
2264,      전기차 이어 철강도 반보조금 조사    대중압박 동참,World
2265,  압도한 특허 출원 이젠  양보다 질 ,World
2266,    하마스 배후  이란 자금 재동결 요구에  언제든 가능 ,World
2267,가자 봉쇄한 이스라엘 유엔  국제법 위반 ,World
2268,  자주포 등   방산  북미시장 공략,World
2269,유엔  이스라엘  가자지구 전면 봉쇄는 국제법 위반 ,World
2270, 돈줄  막히는 팔레스타인   자국민 보호 비상,World
2271,지상군 투입 초읽기      지상군 파병 없다 ,World
2272,후임 하원의장 선출 난항  해임  매카시 재등판하나,World
2273,중동 등 세계 곳곳서 분쟁  팍스 아메리카나 의 종말 ,World
2274, 토마호크 조기 배치  일본  장사정 미사일도 앞당겨 배치 검토,World
2275,러 부장관   미국이 먼저 핵실험 재개할 때만 우리도 해 ,World
2276,이스라엘  가자지구 대규모 보복 공습하며 지상군 투입 시기 저울,World
2277,    강경파  슈머 환대      정상회담 성사 가능성 커지나,World
2278,존   케네디 조카  민주당 나와  무소속  출마 선언     대선 변수로,World
2279,일본  토마호크 이어 자국산 장사정 미사일도 조기 배치 검토 종합 ,World
2280,이란에 돌려준   억  재동결     언제든 가능 ,World
2281, 돌풍  아르헨 대선후보    달러화로 통화 바꿀 것  요동치는 환율,World
2282, 중국에 대한 인상 안 좋다  일본인    가 답했다,World
2283,일본인      중국 싫어   중국인     일본 싫어 ,World
2284,      전기차 이어 철강도 반보조금 조사    대중압박 동참,World
2285,중동 위기 속   사우디 합동해군훈련 시작,World
2286,유엔  가자지구 전면봉쇄  국제법 위반 포위공격은 금지 사항 ,World
2287, 국민  명 중  명  국가 재정 상황에 불안감 ,World
2288,러시아  오늘 유엔 인권이사회 복귀 시도 성사 예상,World
2289,미  이스라엘에 대규모 무기 지원 시작  지상군 파병 엔 선 긋기,World
2290,하마스 최종 노림수는     확전 변수는 이란 헤즈볼라 ,World
2291, 미국과 관계 개선할 이유     가지 있다  화해 손길 내민 시진핑,World
2292,이란 최고 지도자  하마스 배후 아니다 ,World
2293, 영향력 약화 상징하는 사건  외교 시험대 오른 미국,World
2294, 신의 도움으로  하마스 수장 육성 공개 이스라엘  암살 작전 돌입,World
2295,   분새 대피소  차례나  교민들 불안 관광객은 탈출 행렬,World
2296,재선 도전 나선 바이든   대통령   카터의 전철  밟나,World
2297,     이스라엘의 가자지구 전면 봉쇄로 참사 우려 ,World
2298,우주정거장 또  냉각수 누출   러시아 우주기술 신뢰 떨어져 ,World
2299,이스라엘 팔레스타인 사망자     명 넘어 공습 지속 종합 ,World
2300, 하버드 학생 모임 연판장 팔레스타인 옹호 선배들  뭐가 잘못됐길래  ,World
2301,      이 팔 전쟁으로 세계경제  새 불확실성 직면  이 팔 전쟁 ,World
2302,러 하원       비준철회   일 결론 외무차관  철회할 수밖에  종합 ,World
2303,이란  우린  하마스 배후  아냐     이란 자금 재동결 가능 ,World
2304,지상군 투입 초읽기      지상군 파병 없다 ,World
2305,중동 위기 속   사우디 합동해군훈련 시작,World
2306, 이 팔 전쟁 현장   이제 살았다  발 묶였던   관광객 텔아비브 공항서 귀국길,World
2307, 깊이보기   이스라엘 지원  제럴드 포드 항모    부산입항 레이건 항모  뭐가 다를까 ,World
2308, 자막뉴스   보복 공격 준비    이스라엘 전면전 불사에    난처 ,World
2309,이스라엘군  북부 골란고원과 갈릴리 공중침투 의심 보고 수색 중 ,World
2310,확전 최대 변수는  이란 헤즈볼라 참전 ,World
2311, 아직은 국지전일 뿐  증시  학습효과 로 중동 리스크 뚫어,World
2312,이스라엘 단기체류 우리 국민    명 항공편 육로로 빠져 나와,World
2313,      전기차 이어 철강기업도 반보조금 조사,World
2314, 기업이 변해야 한국 저출산 해결  노벨경제학상 수상자의 충고,World
2315, 육아는 여성 몫이라는 기성세대 편견이   저출산 원인 ,World
2316, 영상  하마스 고위직  병력   만 공격 동원 이스라엘군 종이호랑이 ,World
2317,이스라엘  협상은 없다     하마스  공습 땐 인질살해   이스라엘 하마스 전쟁 ,World
2318,총 든  낙하산 떼    모사드도 몰랐던 공격 방법   녹취록 ,World
2319,아르헨 지지율  위 대선후보  페소  배설물만 못해 ,World
2320,사망자  천 백명 넘어 이스라엘 하마스  지상전  임박,World
2321, 씬속뉴스  세계 최대 핵 추진 항모 미  제럴드 포드함 부터         이스라엘행,World
2322,네타냐후  협상 없다  이  지상군 투입 임박,World
2323,예비군 동원령에   인력 부족  스타트업 성지  이스라엘 흔들리나,World
2324,     내년 세계 경제성장률      중국 부동산 위기로       하향,World
2325,하마스  북한제 무기 소지 정황          고폭 파편로켓 영상 ,World
2326,이스라엘 편들지 않고 미국과 차별화   기시다  중동 균형 외교   왜 ,World
2327,   년치 월급 벌더니  바로 사표  너도나도  라방  켜는  ,World
2328,이 팔 사태로 사망자     명 달해,World
2329,치솟는 유가       갈수도  곡물 원자재값도 불안,World
2330, 러  우크라전서 노획한 서방무기 하마스에 지원  우크라 정보당국,World
2331,푸틴  우크라 전쟁 승리하면  미 러 전쟁 확률 높아져,World
2332,케네디  무소속 출마   대선 제 지대 뜬다,World
2333, 이상한 일이 일어나고 있다      곳곳서  기현상   지금이뉴스 ,World
2334,  에  걷는 로봇 만들어  명령하자 몇 초 만에  뚝딱 ,World
2335,중동 화약고 불붙자 에너지     후끈,World
2336,네타냐후  협상 없다  하마스  인질 처형   전면전 치닫나,World
2337,조규성       자랑스럽다 군대는 가보면 좋았을 텐데 ,World
2338,차이잉원  현상유지 핵심으로  과 공존하는 법 모색 ,World
2339,이  가자지구 진입 불가피  하마스  인질 한명씩 처형 ,World
2340,성장률 내리고  물가 상승률 올린      내년 전 세계  스태그플레이션  경고등,World
2341,북극해서 온실효과 이산화탄소   배  메탄가스  방출구 발견,World
2342,     내년 세계 경제성장률      중 부동산 위기로       하향,World
2343,예비군 동원령에   인력 부족  스타트업 성지  이스라엘 흔들리나,World
2344,방러  의원  결국 소속 일본유신회서 제명 처분 받아,World
2345,    하마스   년 이상 공격 준비 이란이 무기   훈련 지원 ,World
2346,국정원  선관위  해킹에 매우 취약 득표수도 조작 가능 ,World
2347,에르도안  팔레스타인 독립 인정해야   두 국가 해법  지지 ,World
2348,노벨상도 진화한다 올해만 여성  명 수상  금가는 유리천장,World
2349, 뉴스   가자지구 주변 이스라엘 탱크 집결  지상작전 나서나,World
2350, 이 팔 전쟁  팔레스타인 패싱하다 바이든표 중동평화안  존망 갈림길 ,World
2351, 하마스   년 이상 준비 이란이 무기   훈련 지원 ,World
2352,일본이 이스라엘도 비판   이 팔 전쟁 에 엇갈린 각국 속내,World
2353,   지상군 파병 없다    충돌 확대 꺼려,World
2354,     내년   성장률 전망           하향  내년 세계경제 더 어렵다 ,World
2355,   년 외교전문가  바이든의 위기    중국 견제  올인하다 중동 우크라 다 꼬였다,World
2356,우크라 에 이 팔 전쟁까지  글로벌 경제  탈출구가 안 보인다,World
2357,일본 곳곳서 지진 없는 쓰나미    정확한 원인 알 수 없어 ,World
2358,     내년 세계 경제성장률       부동산 위기로       하향,World
2359,  홍콩 증시  중동 무력충돌에도 연준  비둘기 발언 에 상승,World
2360, 최강 방공  아이언돔이 하마스 미사일 못 막은 진짜 이유  핫이슈 ,World
2361, 한국 저출산 원인은     노벨 경제학상 수상자의 분석  지금이뉴스 ,World
2362, 대만서 개발한   가  대만은 중국 땅    매체 보도,World
2363, 줌인  둘로 늘어난 전선  시험대 오른 바이든 외교정책,World
2364,   후원하다 퇴직금 날리는  노인들 취업난에 인터넷방송하는 청년들,World
2365, 토마호크 도입 앞당긴    자국산 장사정 미사일도 조기 배치 검토,World
2366, 뭇매 맞는 모사드    하마스가  년이상 기습 준비했어도 인지 못해,World
2367,조명하 의사   주기 추모식 타이베이 순국지서 열려,World
2368,  전기차 스타트업   모터스 파산신청 부동산 이어 전기차도 ,World
2369,이스라엘  지상군 투입   하마스  인질 처형  예고 갈등 점입가경,World
2370, 복무 거부  예비역들 복귀 다시 뭉치는 이스라엘,World
2371,  만 예비군 탱크 집결   가자지구 인근서 포착된 장면   녹취록 ,World
2372,중국 권위주의 달라졌다  더 교묘하게  항저우    ,World
2373, 비행기 이미 이륙    미국  이스라엘에 무기 지원 가속화,World
2374, 뉴스큐  이스라엘 하마스 무력충돌   우리 경제 영향은 ,World
2375, 이스라엘 하마스 충돌은 다극화 체제 전환의 상징  팍스 아메리카나의 종말,World
2376,암초 만난 중국의  중동 피스메이커  구상    미국 이스라엘  실망이다 ,World
2377, 성장률  바닥은 찍은 듯한데 여전히 부동산이 족쇄,World
2378,       조 친러 친미국가로  블록화에 세계       증발 우려 ,World
2379,케네디 주니어 대선 무소속 출마  바이든 트럼프 모두 망칠 것 ,World
2380,이스라엘 가자 봉쇄해    여곳 밤새 공격 병력 투입 임박 종합 보 ,World
2381, 헤즈볼라까지 뛰어들면     최대변수 는 이란  앵커리포트 ,World
2382,  번지이슈   차 중동전쟁 위기  가자진입 불가피      인질 처형 ,World
2383, 영상  확전 일촉즉발 위기 최대 변수 이란 헤즈볼라,World
2384,   후원하다 퇴직금 날리는  노인들 취업난에 인터넷방송하는 청년들,World
2385, 토마호크 도입 앞당긴    자국산 장사정 미사일도 조기 배치 검토,World
2386, 역외채무 못 갚아  비구이위안 디폴트 가나,World
2387,대통령 취임 후   번째 생일 푸틴  지지율    ,World
2388,무소속 출마 선언한 케네디   대선 판도 흔들까,World
2389,수개월 간 하마스 공격 암시한 이란 서안지구로  확전  노린다,World
2390,대규모 동원령에 인력난 우려 커진 이스라엘  테크 허브 위상 흔들 ,World
2391,투자자들   중동 위기 에 일단 차분 변수는  이란 확전  이 팔 전쟁 ,World
2392,네타냐후  하마스는     피의 보복 예고 헤즈볼라 참전 최대변수,World
2393,인간방패 현실로 하마스  이스라엘 인질 중 최소  명 살해,World
2394, 증시  이 팔 전쟁에도 상승 마감 닛케이지수       ,World
2395,이스라엘 내 한국 국민    명 오늘 귀국행  피해 접수 없어,World
2396,     개발원조 즉시 중단   인도주의적 지원은 계속  혼선   이 팔 갈등 놓고    내 이견 노출,World
2397, 이스라엘 돕겠다     항모 급파 이어 추가 무기도 지원 이 팔 전쟁 ,World
2398,글로벌 광산업계  구리 공급 부족  탈탄소 전환 발목 ,World
2399, 페소는 쓰레기  아르헨  극우  대선후보 발언에 페소화 가치 급락,World
2400, 최악 정보참사  논란 속   이스라엘 뒤늦게 정보 공유 확대,World
2401,이스라엘 러  예비군 소집령에  완전 딴판 ,World
2402,예비군 교육에 등장할 유엔사    그 의미는   역사로 보는 오늘의 이슈 ,World
2403,이스라엘  침입한 하마스 병력 정리   시신     구 확인,World
